Latitude,Longitude,Count
"41.017799377441406","-73.90899658203125",228
"37.4192008972168","-122.05740356445312",225
"51.53329849243164","9.933300018310547",223
"40.675498962402344","-74.00469970703125",221
"42.08430099487305","-77.02780151367188",221
"40.0547981262207","-75.4083023071289",216
"42.364601135253906","-71.10279846191406",216
"37.5260009765625","-122.35579681396484",214
"39.14659881591797","-84.51969909667969",214
"48.186500549316406","16.354900360107422",214
"37.769100189208984","-122.44490051269531",210
"34.0994987487793","-117.58080291748047",203
"40.18790054321289","-75.42539978027344",202
"35.685001373291016","139.75140380859375",199
"37.290000915527344","-120.48880004882812",199
"31.04560089111328","121.39969635009766",198
"38.4828987121582","-121.63980102539062",196
"36.155399322509766","-95.993896484375",195
"42.05619812011719","-87.70110321044922",189
"51.73210144042969","-1.2063000202178955",186
"51.514198303222656","-0.09309999644756317",185
"30.4424991607666","-84.29859924316406",183
"34.01839828491211","-119.7251968383789",182
"50.766700744628906","-1.2999999523162842",180
"32.15079879760742","34.888301849365234",176
"42.2775993347168","-83.74089813232422",176
"51.68119812011719","6.9629998207092285",175
"42.334598541259766","-71.03620147705078",170
"32.715301513671875","-117.15730285644531",167
"41.83789825439453","-71.39320373535156",167
"50.81809997558594","6.134699821472168",165
"50.11669921875","8.683300018310547",164
"35.06669998168945","136.6999969482422",163
"49.782901763916016","9.936599731445312",162
"38.793800354003906","-9.104599952697754",160
"51.97159957885742","7.606800079345703",158
"53.33890151977539","-6.259500026702881",158
"51.29999923706055","12.33329963684082",157
"29.125200271606445","-82.00289916992188",154
"42.38759994506836","-71.09950256347656",153
"49.166099548339844","-122.5792007446289",153
"31.5","34.75",151
"42.40190124511719","-71.11930084228516",150
"59.766998291015625","10.812899589538574",149
"39.18280029296875","-84.3447036743164",146
"34.05440139770508","-118.24400329589844",143
"50.79999923706055","12.716699600219727",142
"37.29059982299805","-80.10140228271484",141
"42.056400299072266","-71.11990356445312",138
"32.80720138549805","-117.16490173339844",136
"36.03779983520508","-78.98580169677734",136
"47.39720153808594","8.61870002746582",135
"52.58089828491211","13.521699905395508",134
"29.966800689697266","-95.34539794921875",132
"32.85940170288086","-117.2072982788086",131
"40.81159973144531","-73.9530029296875",131
"41.76060104370117","-88.32009887695312",131
"39.027400970458984","-77.23650360107422",129
"48.86280059814453","2.329200029373169",129
"39.95429992675781","-75.16570281982422",128
"22.291000366210938","114.1500015258789",124
"50.99399948120117","11.027600288391113",124
"31.896900177001953","34.818599700927734",123
"40.330501556396484","-74.41790008544922",123
"49.75","6.633299827575684",123
"37.59579849243164","-122.01909637451172",122
"34.02560043334961","-118.47160339355469",117
"37.27220153808594","-121.84359741210938",116
"50.05720138549805","20.88559913635254",116
"39.00120162963867","-76.93170166015625",115
"42.34960174560547","-71.07460021972656",115
"55.74850082397461","37.61840057373047",114
"44.974098205566406","-93.25650024414062",112
"42.495201110839844","-76.36799621582031",110
"39.162601470947266","-76.63159942626953",105
"51.335899353027344","-0.07779999822378159",105
"37.73379898071289","-77.88809967041016",104
"34.41939926147461","-119.70719909667969",103
"39.174800872802734","-77.53260040283203",102
"49.44779968261719","11.068300247192383",102
"52.20930099487305","0.14820000529289246",102
"34.17380142211914","-118.17019653320312",101
"-34.60329818725586","-58.38159942626953",90
"-34.60329818725586","-58.38169860839844",10
"22.283300399780273","114.1500015258789",99
"40.569801330566406","-79.76480102539062",99
"41.10060119628906","-81.64469909667969",99
"42.3484001159668","-71.15509796142578",98
"42.253299713134766","-71.12930297851562",97
"50.965599060058594","7.041999816894531",97
"53.347198486328125","-6.243899822235107",97
"59.95000076293945","10.75",97
"24.803600311279297","120.96859741210938",96
"37.30609893798828","-122.00199890136719",95
"37.008201599121094","-121.87770080566406",94
"49.4635009765625","-122.8219985961914",94
"40.839900970458984","-73.94219970703125",91
"40.50320053100586","-74.42890167236328",90
"39.402000427246094","-76.63289642333984",89
"39.68370056152344","-75.74970245361328",89
"45.64950180053711","13.776800155639648",88
"51.87160110473633","-0.7720999717712402",87
"40.694400787353516","-73.9906005859375",85
"46.61800003051758","7.0569000244140625",83
"38.24330139160156","-122.46019744873047",82
"1.3667000532150269","103.80000305175781",81
"38.954498291015625","-76.94429779052734",81
"42.34920120239258","-71.05919647216797",81
"45.869598388671875","-119.68800354003906",80
"59.33330154418945","18.049999237060547",79
"48.25910186767578","16.333900451660156",78
"53.56909942626953","10.12090015411377",78
"26.381799697875977","-80.10459899902344",76
"39.98830032348633","-75.2208023071289",75
"26.466699600219727","80.3499984741211",74
"35.88959884643555","-78.92440032958984",74
"40.77690124511719","-73.9813003540039",73
"34.40650177001953","-118.40149688720703",72
"42.26679992675781","-83.856201171875",72
"45.87540054321289","4.679699897766113",72
"32.08060073852539","34.81420135498047",70
"41.82400131225586","-71.41280364990234",70
"56.5","-2.9667000770568848",70
"38.64459991455078","-121.27220153808594",69
"47.41429901123047","9.741999626159668",69
"50.99250030517578","7.053699970245361",69
"55.73860168457031","37.6068000793457",67
"34.441200256347656","-119.61859893798828",66
"38.90119934082031","-77.26529693603516",65
"42.30590057373047","-71.08589935302734",65
"50.125","8.676199913024902",65
"52.516998291015625","13.387200355529785",65
"37.42499923706055","-121.94599914550781",64
"38.98419952392578","-77.08419799804688",64
"40.77619934082031","-73.95480346679688",64
"45.354801177978516","-75.57730102539062",64
"52.38240051269531","4.899499893188477",64
"39.08919906616211","-77.18350219726562",63
"55.87080001831055","12.8302001953125",63
"35.29359817504883","-80.73500061035156",62
"47.11600112915039","-114.04979705810547",62
"40.77119827270508","-74.20680236816406",61
"53.67610168457031","-1.9184000492095947",61
"24.80139923095703","121.03939819335938",60
"38.392799377441406","-122.75070190429688",60
"54.25","-0.766700029373169",59
"34.137901306152344","-118.12960052490234",58
"33.96799850463867","-117.31939697265625",57
"39.9359016418457","-75.15339660644531",57
"40.721099853515625","-74.14700317382812",57
"19.434200286865234","-99.13860321044922",56
"38.88650131225586","-77.0969009399414",56
"40.519500732421875","-105.06279754638672",56
"47.66059875488281","-122.29190063476562",56
"30.58009910583496","114.27339935302734",55
"53.54010009765625","10.103099822998047",55
"36.97129821777344","-121.98750305175781",54
"40.070098876953125","-75.2145004272461",54
"48.150001525878906","11.58329963684082",54
"41.149600982666016","-8.611000061035156",53
"45.343299865722656","-75.82649993896484",53
"51.58330154418945","-2.983299970626831",33
"51.58330154418945","0.20000000298023224",20
"39.960899353027344","-75.23100280761719",52
"41.38880157470703","2.1589999198913574",52
"28.17919921875","113.11360168457031",51
"32.71699905395508","-116.99500274658203",51
"37.72489929199219","-122.15609741210938",50
"41.55149841308594","-72.9926986694336",48
"41.66400146484375","-91.5447006225586",48
"42.31890106201172","-71.15039825439453",48
"46.53329849243164","6.6666998863220215",48
"52.16669845581055","11.66670036315918",48
"52.7234001159668","-2.741499900817871",48
"53.57600021362305","10.046699523925781",48
"7.346199989318848","79.8634033203125",47
"40.78049850463867","-73.95120239257812",47
"48.170501708984375","16.32229995727539",47
"33.79520034790039","-84.32479858398438",46
"40.77320098876953","-73.9260025024414",46
"37.867000579833984","-122.23999786376953",45
"38.93790054321289","-9.32759952545166",45
"34.75","135.53329467773438",44
"37.774898529052734","-122.41940307617188",44
"51.14929962158203","-0.9746999740600586",44
"34.01150131225586","-117.85350036621094",43
"35.150001525878906","-106.57279968261719",43
"48.1427001953125","11.55519962310791",43
"33.947200775146484","-117.99510192871094",42
"38.66569900512695","-90.3230972290039",42
"47.62009811401367","-122.14080047607422",42
"40.089500427246094","-75.0458984375",41
"37.88949966430664","-122.2947006225586",40
"38.93109893798828","-77.3488998413086",40
"47.672298431396484","9.18340015411377",40
"52.523799896240234","13.44279956817627",40
"34.05329895019531","-118.25489807128906",39
"38.86000061035156","-77.09870147705078",39
"43.62300109863281","-79.39360046386719",39
"46.52899932861328","6.562600135803223",39
"37.33879852294922","-121.89140319824219",38
"39.264198303222656","-76.58940124511719",38
"45.62799835205078","-110.90129852294922",38
"51.2036018371582","-2.180799961090088",38
"52.47809982299805","12.84529972076416",38
35,"136.96670532226562",37
"41.47959899902344","-81.51100158691406",37
"42.09870147705078","-75.91799926757812",37
"45.46670150756836","9.199999809265137",37
"32.967201232910156","-117.25859832763672",36
"37.9901008605957","-84.17960357666016",36
"40.69449996948242","-74.26899719238281",36
"51.18330001831055","-1.899999976158142",36
"39.938899993896484","-75.18470001220703",35
"39.94070053100586","-75.22810363769531",35
"40.5182991027832","-74.39689636230469",35
"45.6796989440918","-111.0385971069336",35
"31.79210090637207","34.64970016479492",34
"39.9911003112793","-75.10140228271484",34
"42.36600112915039","-71.12300109863281",34
"50.78839874267578","6.104400157928467",34
"50.91490173339844","6.811800003051758",34
"50.923301696777344","6.963500022888184",34
"50.994998931884766","-1.184499979019165",34
"55.86669921875","-3.066699981689453",34
"33.84080123901367","-118.0790023803711",33
"34.049400329589844","-118.26409912109375",33
"53.36669921875","-1.5",33
"26.986000061035156","-80.11859893798828",32
"39.00320053100586","-77.16020202636719",32
"40.128700256347656","-75.05970001220703",32
"40.716800689697266","-73.98609924316406",32
"42.03020095825195","-87.68779754638672",32
"42.2848014831543","-71.0740966796875",32
"43.251399993896484","-79.89250183105469",32
"34.88330078125","136.85000610351562",31
"35.76319885253906","139.80760192871094",31
"37.384498596191406","-122.08809661865234",31
"38.8932991027832","-77.01460266113281",31
"40.667701721191406","-111.93879699707031",31
"43.14789962768555","12.109700202941895",31
"45.507301330566406","-122.69319915771484",31
"26.853900909423828","-80.1897964477539",30
"34.733299255371094","135.5666961669922",30
"41.21609878540039","-111.97129821777344",30
"41.90399932861328","-71.52660369873047",30
47,8,30
"47.36669921875","8.550000190734863",30
"50.90549850463867","7.041399955749512",30
"51.51750183105469","6.833199977874756",30
"-12.06779956817627","-77.0886001586914",29
"39.92210006713867","-75.29450225830078",29
"42.279300689697266","-71.16570281982422",29
"26.267099380493164","-97.81289672851562",28
"40.652198791503906","109.82219696044922",28
"51.242401123046875","7.059999942779541",28
"34.4385986328125","-119.76959991455078",27
"41.82870101928711","-71.51850128173828",27
"43.61090087890625","3.87719988822937",27
"53.54999923706055",10,17
"53.54999923706055","-1.483299970626831",10
"34.36470031738281","-89.5374984741211",26
"36.38330078125","139.73330688476562",26
"40.81629943847656","-73.86209869384766",26
"42.316898345947266","-71.20819854736328",26
"45.41669845581055","11.883299827575684",26
"47.30780029296875","-122.31770324707031",26
"39.08980178833008","-77.06109619140625",25
"41.462799072265625","-72.58280181884766",25
"49.27669906616211","-123.12999725341797",25
"26.180700302124023","-80.27529907226562",24
"29.65690040588379","-98.51069641113281",24
"32.86669921875","-117.24810028076172",24
"37.28030014038086","-121.95670318603516",24
"42.36259841918945","-71.08429718017578",24
"46.02090072631836","8.983599662780762",24
"51.479698181152344","-3.7060999870300293",24
"34.772499084472656","113.72660064697266",23
"38.967201232910156","-76.95919799804688",23
"40.07099914550781","-75.1250991821289",23
"41.215301513671875","-73.87159729003906",23
"49.26459884643555","-123.16480255126953",23
"49.75920104980469","8.617500305175781",23
"-34.587501525878906","-58.67250061035156",22
"19.916900634765625","-99.56580352783203",22
"40.20560073852539","-8.419599533081055",22
"50.879600524902344","4.700900077819824",22
"31.96419906616211","34.80440139770508",21
"34.169498443603516","-118.12229919433594",21
"39.965301513671875","-83.02349853515625",21
"49.287601470947266","1.499899983406067",21
"51.21670150756836","6.76669979095459",21
"51.83530044555664","5.864999771118164",21
"52.13209915161133","0.20960000157356262",21
"-36.86669921875","174.76669311523438",20
"33.817501068115234","-118.22329711914062",20
"37.79570007324219","-122.4208984375",20
"39.5349006652832","-119.75270080566406",20
"40.576499938964844","-111.893798828125",20
"40.698299407958984","-73.88800048828125",20
"49.25590133666992","-123.1322021484375",20
"49.87189865112305","8.64840030670166",20
"50.12080001831055","-122.95439910888672",20
"51.56669998168945","-0.016699999570846558",20
"59.849998474121094","17.63330078125",20
"33.38330078125","-112.11150360107422",19
"33.99440002441406","-118.46379852294922",19
"36.17499923706055","-115.13719940185547",19
"37.41350173950195","-122.1312026977539",19
"38.298099517822266","-77.48259735107422",19
"38.90840148925781","-77.12010192871094",19
"39.95240020751953","-75.16529846191406",19
"49.80440139770508","9.97700023651123",19
"51.112998962402344","6.775199890136719",19
"35.520599365234375","139.71719360351562",18
"37.76969909667969","-122.39330291748047",18
"39.26940155029297","-76.74469757080078",18
"42.2843017578125","-89.01249694824219",18
"42.37649917602539","-71.23560333251953",18
"43.5994987487793","1.4332000017166138",18
"49.25510025024414","-123.06670379638672",18
"50.75640106201172","6.091400146484375",18
"37.56700134277344","-121.98290252685547",17
"39.328800201416016","-76.5967025756836",17
"39.786399841308594","-75.1791000366211",17
"39.79759979248047","-75.53919982910156",17
"40.49810028076172","-74.68659973144531",17
"41.27299880981445","-72.9573974609375",17
"41.85309982299805","-71.86009979248047",17
"46.383201599121094","6.239500045776367",17
"51.98099899291992","5.922399997711182",17
"52.23939895629883","21.03619956970215",17
"52.983299255371094","-1.0666999816894531",17
"53.563499450683594","-2.378000020980835",17
"-33.462501525878906","-70.66819763183594",16
"32.2942008972168","-64.78389739990234",16
"38.92129898071289","-77.0385971069336",16
"39.135799407958984","-76.87200164794922",16
"39.455299377441406","-74.96080017089844",16
"40.05929946899414","-75.04640197753906",16
"40.404998779296875","-79.9740982055664",16
"41.29280090332031","-72.9385986328125",16
"41.38460159301758","-73.09429931640625",16
"42.74100112915039","-71.31610107421875",16
"45.33330154418945","-75.9000015258789",16
"51.41669845581055","-0.5666999816894531",7
"51.41669845581055","0.11670000106096268",6
"51.41669845581055","-0.75",3
"51.440799713134766","6.986299991607666",16
"51.55799865722656","-1.7812000513076782",16
"52.016700744628906","0.25",16
"24.929800033569336","121.28369903564453",15
"34.02909851074219","-118.39929962158203",15
"38.34619903564453","-0.4876999855041504",15
"40.049598693847656","-105.27690124511719",15
"40.75170135498047","-73.99720001220703",15
"41.13520050048828","-81.32599639892578",15
"41.44770050048828","-70.62100219726562",15
"41.91130065917969","-71.12999725341797",15
"44.63100051879883","-63.640499114990234",15
"23.11669921875","113.25",14
"26.850000381469727","80.91670227050781",14
"34.16130065917969","-118.0895004272461",14
"37.971900939941406","-122.5022964477539",14
"43.18709945678711","-70.91000366210938",14
"44.6343994140625","-63.58219909667969",14
"49.27880096435547","-123.11389923095703",14
"51.08470153808594","7.113900184631348",14
"51.21649932861328","6.783599853515625",14
"51.536399841308594","9.939000129699707",14
"51.733299255371094","-1.983299970626831",14
"52.93330001831055","-1.5",14
"-34.79999923706055","-58.45000076293945",13
"21.51689910888672","39.219200134277344",13
"32.16579818725586","34.836700439453125",13
"32.78770065307617","-96.80000305175781",13
"37.29719924926758","-121.88680267333984",13
"38.64500045776367","-9.14840030670166",13
"38.70199966430664","-7.40310001373291",13
"38.733699798583984","-89.94300079345703",13
"39.85660171508789","-74.67040252685547",13
"39.96120071411133","-82.9988021850586",13
"42.3754997253418","-74.79540252685547",13
"42.98350143432617","-81.23860168457031",13
"44.7338981628418","-63.7755012512207",13
"50.10390090942383","8.688599586486816",13
"51.54999923706055","-0.10000000149011612",13
"33.54460144042969","-86.92919921875",12
"33.74800109863281","-84.38580322265625",12
"36.167999267578125","-86.78170013427734",12
"37.91809844970703","-122.07350158691406",12
"38.873600006103516","-90.07319641113281",12
"39.96860122680664","-75.17620086669922",12
"39.97669982910156","-75.25859832763672",12
"40.614601135253906","-73.71610260009766",12
"40.81560134887695","-73.11810302734375",12
"41.849998474121094","-87.6500015258789",12
"41.98429870605469","-87.66349792480469",12
"42.34120178222656","-88.11370086669922",12
"42.36989974975586","-71.23529815673828",12
"42.37310028076172","-71.01619720458984",12
"48.63970184326172","9.011500358581543",12
"49.41669845581055","8.699999809265137",12
"49.87799835205078","7.896500110626221",12
"50.396400451660156","-4.138599872589111",12
"50.83330154418945","-0.18330000340938568",12
"50.9109001159668","13.338800430297852",12
"51.31669998168945","0.4332999885082245",11
"51.31669998168945","-0.53329998254776",1
"51.96670150756836","7.633299827575684",8
"51.96670150756836","-2.9000000953674316",4
"52.090301513671875","13.167699813842773",12
"60.170799255371094","24.9375",12
"-34.87889862060547","-58.05099868774414",11
22,98,11
"22.33329963684082","114.18329620361328",11
"33.98640060424805","-118.0884017944336",11
"34.6864013671875","135.52000427246094",11
"35.733299255371094","139.64999389648438",11
"37.0901985168457","-8.250800132751465",11
"38.631099700927734","-8.913800239562988",11
"38.90140151977539","-77.05259704589844",11
"39.78499984741211","-75.68229675292969",11
"41.18389892578125","-8.148599624633789",11
"43.012298583984375","-81.23069763183594",11
"45.44599914550781","-122.88200378417969",11
"45.96659851074219","-111.11239624023438",11
"47.68470001220703","-122.38480377197266",11
"47.68579864501953","8.614700317382812",11
48,"7.849999904632568",11
"50.702598571777344","7.258399963378906",11
"50.94269943237305","6.876299858093262",11
"50.95109939575195","6.926400184631348",11
"53.516998291015625","10.248800277709961",11
"53.96670150756836","-1.083299994468689",11
"59.86669921875","17.63330078125",11
"19.318300247192383","-99.32330322265625",10
"34.04880142211914","-118.33999633789062",10
"41.162498474121094","-73.5020980834961",10
"41.739498138427734","-71.32060241699219",10
"41.81949996948242","-71.41069793701172",10
"42.39550018310547","-71.18160247802734",10
"42.6338996887207","-71.29570007324219",10
"47.66669845581055","9.183300018310547",10
"49.77280044555664","6.6645002365112305",10
"50.73619842529297","7.100200176239014",10
"50.964298248291016","6.953700065612793",10
"50.983299255371094","-0.10000000149011612",10
"51.349998474121094","-0.20000000298023224",10
"51.97169876098633","5.664899826049805",10
"52.33330154418945","-1.1332999467849731",10
"6.9319000244140625","79.8478012084961",9
"25.78059959411621","-80.18260192871094",9
"32.77870178222656","-96.82170104980469",9
"34.1693000793457","-118.26629638671875",9
"34.18790054321289","-118.2593994140625",9
"38.774600982666016","-75.13929748535156",9
"39.233299255371094","-8.683300018310547",9
"40.13249969482422","-75.3323974609375",9
"40.58530044555664","-105.08439636230469",9
"41.444400787353516","-8.296199798583984",9
"41.55030059814453","-8.420100212097168",9
"41.59980010986328","-70.56310272216797",9
"43.083099365234375","-73.78459930419922",9
"43.22850036621094","-77.65579986572266",9
"44.53129959106445","-89.30460357666016",9
"48.08440017700195","11.492300033569336",9
"49.14849853515625","11.997699737548828",9
"49.39569854736328","10.888500213623047",9
"51.45000076293945","-2.5833001136779785",9
"52.48550033569336","13.439200401306152",9
"54.44710159301758","-6.38700008392334",9
"-38.61669921875","-62.04999923706055",8
"24.989599227905273","121.3187026977539",8
"28.66670036315918","77.2166976928711",8
"29.717599868774414","-95.4188003540039",8
"30.209199905395508","-85.79609680175781",8
"30.658300399780273","-96.32379913330078",8
"33.50910186767578","-112.02649688720703",8
"34.04859924316406","-118.44239807128906",8
"35.021400451660156","135.75559997558594",8
"35.8494987487793","-79.03410339355469",8
"36.664798736572266","-78.37149810791016",8
"37.60200119018555","127.10459899902344",8
"37.917999267578125","-122.3031997680664",8
"38.74380111694336","-77.2332992553711",8
"40.499298095703125","-74.39900207519531",8
"41.922401428222656","-87.65239715576172",8
"41.9734001159668","-88.20649719238281",8
"42.05670166015625","-76.0271987915039",8
"42.35960006713867","-71.12870025634766",8
"42.40299987792969","-71.25900268554688",8
"44.036399841308594","-123.05470275878906",8
"47.40840148925781","-122.1957015991211",8
"47.7156982421875","-122.3010025024414",8
"48.10879898071289","11.726499557495117",8
"48.19810104370117","16.394800186157227",8
"49.48899841308594","8.37909984588623",8
"49.490299224853516","8.533900260925293",8
"50.763099670410156","6.990900039672852",8
"50.84410095214844","-0.11129999905824661",8
"52.80039978027344","-0.9261000156402588",8
"52.96670150756836","-1.166700005531311",8
"53.70000076293945","-1.483299970626831",8
"53.97169876098633","-1.586300015449524",8
"-34.17689895629883","-58.920799255371094",7
"-18.25",35,7
"13.350000381469727","74.7833023071289",7
"22.569700241088867","88.36969757080078",7
"24.466699600219727","54.36669921875",7
"30.613100051879883","-96.32170104980469",7
"33.30619812011719","-111.84130096435547",7
"33.674800872802734","-111.95189666748047",7
"33.735801696777344","-118.29229736328125",7
"34.01190185546875","-118.46820068359375",7
"34.130001068115234","-118.3386001586914",7
"35.16669845581055","33.36669921875",7
"35.25230026245117","-97.46029663085938",7
"35.63399887084961","-106.08499908447266",7
"35.78329849243164","139.89999389648438",7
"37.86579895019531","-122.2750015258789",7
"37.96670150756836","23.716699600219727",7
"39.015201568603516","-119.75060272216797",7
"39.11479949951172","-77.24620056152344",7
"39.116798400878906","-9.093700408935547",7
"39.80179977416992","-75.00800323486328",7
"39.99549865722656","32.62540054321289",7
"40.88589859008789","-74.04679870605469",7
"41.0713005065918","-111.98739624023438",7
"44.40480041503906","8.9443998336792",7
"47.583900451660156","-122.29949951171875",7
"47.610198974609375","-122.3042984008789",7
"47.61029815673828","-122.33409881591797",7
"47.69089889526367","-2.746500015258789",7
"48.15599822998047","3.233599901199341",7
"48.18330001831055","16.08329963684082",7
"48.7760009765625","11.445899963378906",7
"49.01679992675781","12.095399856567383",7
"50.875301361083984","7.020199775695801",7
"51.599998474121094","-1.25",7
"51.91669845581055","-0.2167000025510788",7
"52.5","-2",7
"52.512298583984375","13.439399719238281",7
"53.91709899902344","-2.187000036239624",7
"54.58330154418945","-5.933300018310547",7
"5.068900108337402","-75.51740264892578",6
"23.266700744628906","77.4000015258789",6
"28.600000381469727","77.19999694824219",6
"31.549299240112305","-97.14669799804688",6
"33.752899169921875","-116.05560302734375",6
"34.12139892578125","-118.11630249023438",6
"34.145301818847656","-119.10910034179688",6
"35.604698181152344","140.12330627441406",6
"35.75019836425781","-83.62960052490234",6
"38.07109832763672","-84.59339904785156",6
"38.57490158081055","-121.46520233154297",6
"39.04570007324219","-78.22760009765625",6
"39.3031005859375","-82.08280181884766",6
"39.712799072265625","-8.799300193786621",6
"40.0265998840332","-75.33329772949219",6
"40.11249923706055","-88.24259948730469",6
"40.31330108642578","-75.58580017089844",6
"40.39289855957031","-74.54119873046875",6
"40.65760040283203","-111.88400268554688",6
"40.819400787353516","-111.94629669189453",6
"41.04130172729492","-73.85669708251953",6
